DonorID,FirstName,LastName,Email,Phone,City,State,ZipCode,LastDonationDate,TotalGifts,TotalAmountDonated,EventParticipation,EngagementScore,Year,Month,Segment
D03215,Kevin,Carter,roger54@knight-gomez.biz,016.127.9242,Krauseton,FL,11774,2024-05-03,15,6325.3,Yes,29,2024,5,Low Value
D03216,Tammy,Thomas,maria80@carey-schwartz.info,(281)150-7168x9232,Moranview,KY,43703,2024-11-07,13,18299.77,Yes,41,2024,11,High Value
D03217,Dawn,Robinson,raymond98@gmail.com,001-171-146-7530x15705,Deniseview,NM,7794,2022-06-08,8,4135.06,Yes,56,2022,6,Low Value
D03218,Rodney,Goodman,freemandonald@yahoo.com,(701)430-2767x991,Sanderstown,LA,16271,2024-11-08,25,8796.87,Yes,88,2024,11,Medium Value
D03219,Nicholas,Moss,douglas90@oliver-gibson.info,+1-824-404-2832x42009,Mahoneyhaven,IA,97532,2024-10-08,4,6636.36,Yes,16,2024,10,Low Value
D03220,Michael,Smith,leslielee@hotmail.com,410-842-9796x76426,Loriview,VT,15390,2023-07-07,10,8759.55,No,12,2023,7,Medium Value
D03221,Johnathan,Barber,ysullivan@hotmail.com,331.325.6212,Tiffanystad,KY,93132,2022-06-21,19,17713.93,No,66,2022,6,High Value
D03222,Steven,Johnston,james16@simpson-warren.biz,+1-741-405-5162x9772,Perryton,GA,26805,2023-06-30,18,9208.82,No,62,2023,6,Medium Value
D03223,Erica,Gregory,rhays@bennett.com,+1-161-693-4961x746,New Trevorfort,CA,22083,2024-04-12,5,13890.48,No,19,2024,4,Medium Value
D03224,Madison,Hinton,zanderson@bernard-miller.biz,878-207-9520x757,Crystalborough,MS,62333,2022-10-26,19,2516.3,No,30,2022,10,Low Value
D03225,Randy,Hernandez,kaylafernandez@yahoo.com,4648371530,Schneiderside,OK,83360,2024-04-12,26,20129.34,Yes,16,2024,4,High Value
D03226,Curtis,Clements,kyleboyd@morton-ross.net,763.174.8167,West Evelyn,CT,78362,2025-02-12,23,9259.82,Yes,88,2025,2,Medium Value
D03227,William,Simmons,hsantos@yahoo.com,312-182-7259x673,Lake Heathermouth,SC,19942,2022-05-07,27,16220.38,No,13,2022,5,High Value
D03228,Eileen,Skinner,fmoore@hotmail.com,753-178-4164x7560,Arnoldview,IA,70721,2024-04-21,22,18140.23,Yes,69,2024,4,High Value
D03229,Megan,Howe,bradley15@yahoo.com,+1-157-541-5796x142,North Timothyfort,RI,24228,2022-11-13,16,5257.33,Yes,23,2022,11,Low Value
D03230,Nicholas,Davis,christopherpace@hernandez-white.com,-1493,Mataside,AZ,47386,2022-08-17,1,22119.18,Yes,62,2022,8,High Value
D03231,Deborah,Mccann,matthewnewton@gmail.com,622.353.4221x32868,Johnsland,SC,11206,2022-07-02,12,15413.28,No,31,2022,7,High Value
D03232,Chelsea,White,julie89@greene-johns.info,973.259.8960x9939,North Matthewmouth,OH,23684,2023-12-14,24,10729.55,No,53,2023,12,Medium Value
D03233,Kenneth,Williams,coxmelinda@mejia-smith.com,758-598-9344x3280,Friedmanside,VA,46792,2022-10-24,2,4574.73,No,17,2022,10,Low Value
D03234,Daniel,Baird,james13@wilson.com,001-194-094-5177x90171,Port Jordan,CT,11795,2022-11-28,21,23558.68,No,49,2022,11,High Value
D03235,Caleb,Santos,keithhernandez@gmail.com,(489)495-0536x236,Charlesview,OR,64528,2024-08-07,25,18881.6,No,49,2024,8,High Value
D03236,Vanessa,Watkins,smithchristopher@morse.com,+1-076-826-3740x68596,East Thomas,NJ,23493,2024-04-02,8,5216.45,No,67,2024,4,Low Value
D03237,Danielle,Booker,jessicamcguire@yahoo.com,652-157-2489x566,Colemanshire,MS,69948,2024-07-02,18,8456.02,Yes,26,2024,7,Medium Value
D03238,Michelle,Sims,michelle87@walker.com,464-398-9979x30700,South Veronicamouth,AZ,26713,2024-06-02,25,20245.66,Yes,13,2024,6,High Value
D03239,Jose,Powell,ivargas@gmail.com,666-052-2612x471,Port Donald,DE,96334,2024-12-22,16,17398.03,Yes,38,2024,12,High Value
D03240,Jennifer,Johnson,avilacolin@gmail.com,052.064.0919,New Timothy,RI,31883,2023-02-22,5,19149.29,Yes,22,2023,2,High Value
D03241,Patricia,Allen,jeremyrobinson@hotmail.com,+1-170-669-3548x9102,Port Felicia,NH,46828,2023-03-17,26,11041.2,Yes,85,2023,3,Medium Value
D03242,Kent,Burns,delgadosusan@knight.biz,001-114-091-5581x673,Grantland,NE,65528,2023-04-12,22,17917.58,Yes,29,2023,4,High Value
D03243,Edward,Watts,nstone@yahoo.com,339.970.4983x56327,Port Darintown,SD,70862,2024-03-02,13,9674.61,Yes,45,2024,3,Medium Value
D03244,Kathy,Blevins,michael77@parsons-pitts.com,036.193.2887x5257,East Adrienne,OR,35591,2023-06-13,19,5297.35,No,46,2023,6,Low Value
D03245,Rachel,Delgado,katrinaturner@hotmail.com,(875)264-3797x97525,New Kylefurt,DC,24535,2025-02-02,29,15824.27,No,39,2025,2,High Value
D03246,Linda,Bennett,kaitlyngay@hernandez.com,217-191-6849x5982,Roybury,OK,39205,2022-06-08,3,24400.83,No,69,2022,6,High Value
D03247,Leah,Holt,markjones@yahoo.com,001-634-945-9053x7549,West Laura,CO,70529,2022-09-14,26,7778.81,No,78,2022,9,Medium Value
D03248,Carol,Pope,riveratraci@rogers-hall.net,+1-049-511-4101x089,Joshuaville,NJ,61645,2024-10-18,8,11535.02,No,82,2024,10,Medium Value
D03249,Donna,Barrett,qmoore@sanders-graham.biz,001-872-690-5947x1373,East Emilymouth,WY,13906,2023-04-05,27,16856.55,Yes,68,2023,4,High Value
D03250,Erin,Strickland,amberbooker@flores-horton.net,001-266-695-9818,South Kathleenfurt,AZ,46531,2024-01-31,26,13546.83,Yes,97,2024,1,Medium Value
D03251,Jennifer,Hancock,sharpdavid@hotmail.com,703.947.3125,West Seantown,UT,86423,2024-07-22,26,21088.83,Yes,39,2024,7,High Value
D03252,Diana,Santos,jared36@hotmail.com,970-751-4976x740,Lindsayshire,AZ,13514,2023-10-26,12,19048.33,No,20,2023,10,High Value
D03253,Whitney,Hill,curtiswaters@hotmail.com,2867416073,Lake Amy,IL,56632,2024-04-24,2,1476.26,No,77,2024,4,Low Value
D03254,Jordan,Delgado,qanderson@johnson.com,001-198-504-7882x55661,Nicholasfort,ND,95311,2022-06-16,11,24960.56,Yes,100,2022,6,High Value
D03255,Robert,Richardson,jeffrey10@yahoo.com,(824)082-8727,West Tiffanybury,KY,99917,2023-03-18,12,18815.01,Yes,68,2023,3,High Value
D03256,Paul,Wilson,sandra52@kramer.com,+1-406-470-8870x4491,South Nicole,SD,16096,2022-10-29,28,21600.3,No,35,2022,10,High Value
D03257,Austin,Miller,joseph33@gmail.com,+1-607-302-7587x9432,North Josestad,FL,65157,2025-02-06,18,16286.92,Yes,8,2025,2,High Value
D03258,Jean,Burns,cochranfrances@yahoo.com,001-050-009-4365x9607,Matthewshire,VT,10438,2022-12-15,13,21410.0,No,52,2022,12,High Value
D03259,Ashley,Barnett,lorieaton@cantu.org,454-223-3606x94347,Josephmouth,LA,39832,2023-12-13,5,2827.33,Yes,40,2023,12,Low Value
D03260,James,Hicks,daviskaren@hotmail.com,(969)321-5299,Ashleymouth,VA,72851,2023-08-13,22,8706.49,No,36,2023,8,Medium Value
D03261,Jessica,Johnson,jeremy49@crawford.com,(961)708-8548x188,Lake Tracey,WA,29310,2024-01-19,12,21913.0,Yes,6,2024,1,High Value
D03262,Jeffrey,Berry,grossalexandra@gmail.com,(649)094-1254,Robertsshire,VT,74630,2025-01-08,2,5057.35,No,86,2025,1,Low Value
D03263,Amanda,Armstrong,tbrown@gmail.com,246.330.3458x4094,West Joseph,NH,62237,2022-07-21,5,1974.49,Yes,70,2022,7,Low Value
D03264,Kristen,Hill,ashley27@scott.com,089.436.6647,Lake Cathy,SD,5905,2022-09-07,7,19707.21,No,100,2022,9,High Value
D03265,Rebecca,Mcgee,lleach@cisneros.com,+1-054-719-9613x06957,Port Mary,MT,41528,2022-11-23,26,20890.44,No,73,2022,11,High Value
D03266,Emily,Bauer,garyperez@morris.info,001-071-308-0287x852,South Joseph,NJ,23678,2024-01-31,26,4083.05,Yes,16,2024,1,Low Value
D03267,William,White,shannon14@david.com,244.069.5351x7171,Hodgeview,NM,28476,2023-07-01,24,21361.56,No,46,2023,7,High Value
D03268,Megan,Washington,ecollins@hotmail.com,882-213-1723,Stewartton,KY,71235,2022-04-14,12,17175.46,No,59,2022,4,High Value
D03269,Mary,Newman,adam03@yahoo.com,(132)800-0195x9408,Lake Jack,AZ,2090,2023-10-24,16,13011.67,No,38,2023,10,Medium Value
D03270,Nancy,Hamilton,wheath@yahoo.com,+1-749-503-3467x0577,Danielview,ID,42253,2022-07-10,23,20759.65,No,97,2022,7,High Value
D03271,Howard,Duncan,smithtammy@yahoo.com,641.402.2695,Port Michaelstad,MA,53538,2023-07-24,8,10492.85,No,18,2023,7,Medium Value
D03272,Connor,Garcia,melissadunn@wilson.net,(209)484-6180x28823,Jennamouth,KY,26673,2024-11-06,28,4865.97,No,12,2024,11,Low Value
D03273,David,Brown,carpentersarah@perry.net,001-884-377-2118,Stephensonville,KS,51336,2023-04-18,9,7135.62,Yes,54,2023,4,Medium Value
D03274,Jonathan,Stout,qanderson@hotmail.com,185.175.3097,North George,NM,20593,2024-02-11,15,12639.0,No,91,2024,2,Medium Value
D03275,Lindsey,Pope,jamessmith@bowen-ward.org,(048)681-8204,North Sarahstad,MA,55644,2024-12-28,5,13292.64,No,47,2024,12,Medium Value
D03276,Kathryn,Lopez,eileenjohnson@yahoo.com,292-506-9832,North Lesliehaven,VT,43071,2022-08-08,13,20143.41,No,1,2022,8,High Value
D03277,Isaac,Hess,rjohnson@hotmail.com,445-686-3146,Katrinafurt,MN,43138,2024-06-20,5,19787.99,No,15,2024,6,High Value
D03278,Erin,Smith,codyharris@hotmail.com,-2487,East Amychester,TN,41919,2023-09-20,11,14542.54,No,91,2023,9,Medium Value
D03279,Matthew,Hawkins,yolandameyer@hotmail.com,539-218-1124x64880,Richardsonmouth,NM,74507,2024-06-26,10,19524.02,No,80,2024,6,High Value
D03280,Christopher,Herrera,rodriguezabigail@yahoo.com,889.907.0773x098,Maureenville,MO,16969,2025-01-25,20,4810.5,No,21,2025,1,Low Value
D03281,Michael,Burnett,corey42@gmail.com,922.282.1021,West Patrick,WV,30954,2024-03-02,13,1270.61,No,1,2024,3,Low Value
D03282,Julie,Freeman,dcurry@fleming.com,(234)841-7193x225,Cherylland,SC,77659,2025-03-02,9,21843.37,No,93,2025,3,High Value
D03283,Kurt,Stone,hking@miller.com,177.918.5064x197,Chasehaven,ME,66780,2024-03-21,21,1907.35,No,67,2024,3,Low Value
D03284,Kristin,Richards,joanna85@hotmail.com,001-732-036-0714x987,East Douglasburgh,OR,13740,2023-10-15,14,6182.28,No,12,2023,10,Low Value
D03285,Mark,Reeves,charleswright@hotmail.com,3784457676,Lake Ashley,MA,32174,2023-01-14,18,17389.07,No,28,2023,1,High Value
D03286,Jorge,Tyler,clarkmelissa@browning.com,+1-314-131-9299x32239,Tylerton,NE,57734,2023-05-08,15,10248.01,No,39,2023,5,Medium Value
D03287,Kelly,Martinez,tracymurray@hotmail.com,780-005-0671x5663,East Sylvia,CA,44470,2023-11-11,10,21910.32,Yes,37,2023,11,High Value
D03288,Melissa,Mullins,kfreeman@gmail.com,(856)880-1099x9734,New Kimberlymouth,KS,82245,2024-10-22,24,7463.54,Yes,95,2024,10,Medium Value
D03289,Thomas,Sheppard,xjones@yahoo.com,-6471,Schneidertown,ME,6693,2024-03-10,7,316.55,No,60,2024,3,Low Value
D03290,Michelle,Merritt,mscott@richards.net,001-663-056-2597x2237,East Shawn,SD,38729,2024-03-09,8,7530.38,No,31,2024,3,Medium Value
D03291,Brandy,White,harold72@gonzalez.com,9144288458,East Wesley,MN,83307,2025-02-22,28,14460.31,Yes,58,2025,2,Medium Value
D03292,Sheryl,George,bwilson@gmail.com,160.496.0913,Scottfurt,AL,69399,2023-06-04,3,9410.94,Yes,97,2023,6,Medium Value
D03293,Charles,White,millerchelsea@parker-rasmussen.com,077.262.9287,Port Annette,AL,39036,2022-07-07,15,13381.12,No,97,2022,7,Medium Value
D03294,Pamela,Peters,karagutierrez@yahoo.com,(045)328-2485x802,Mullinsburgh,WA,41502,2022-08-16,16,21917.42,No,11,2022,8,High Value
D03295,Vincent,Mcbride,katherinegreen@hotmail.com,001-576-998-5893x972,Andrewstad,GA,69348,2023-06-30,4,22813.88,No,29,2023,6,High Value
D03296,Mikayla,Martinez,smithjessica@davis-peck.com,(108)966-4172x885,Josephberg,MN,93147,2023-01-18,21,6664.03,No,89,2023,1,Low Value
D03297,Patrick,Anderson,collinscourtney@hotmail.com,+1-518-955-3945x34523,East Jessica,MA,63232,2024-02-17,6,11564.27,No,13,2024,2,Medium Value
D03298,Kenneth,Harris,tina73@stanley.org,521.461.1105x59794,Moorefort,NE,72048,2023-05-02,1,13737.62,Yes,51,2023,5,Medium Value
D03299,Brian,Martin,yestrada@yahoo.com,(234)132-4262,East Thomasfurt,MT,75209,2024-06-29,4,23728.83,Yes,54,2024,6,High Value
D03300,Melissa,Hart,silvapreston@owen.info,989.365.1956x54560,Bethanybury,ID,78889,2022-07-23,11,24965.46,No,19,2022,7,High Value
D03301,Derrick,York,rtorres@brown.biz,566.197.3996,North Kimberly,OH,47477,2023-10-21,12,5900.47,Yes,58,2023,10,Low Value
D03302,James,Johnson,paulapruitt@hotmail.com,176-570-7794x912,Hoganland,NM,43117,2023-01-21,26,18179.96,No,36,2023,1,High Value
D03303,Robert,Whitney,beckkaren@yahoo.com,325866370,Michaelborough,MD,20249,2023-03-12,29,9463.22,No,28,2023,3,Medium Value
D03304,Ashley,Hunter,kwilliamson@yahoo.com,(169)870-9126,Greenville,MT,19231,2024-04-20,5,222.54,No,68,2024,4,Low Value
D03305,Rebecca,Cox,wilsonerin@yahoo.com,(717)382-3379x71302,Markshire,LA,93058,2023-08-23,23,251.13,No,3,2023,8,Low Value
D03306,Stephen,Stephens,nlowe@stokes.com,+1-715-133-2690x1873,Port Rebecca,MN,46326,2023-10-19,29,11524.94,Yes,89,2023,10,Medium Value
D03307,Leslie,Henderson,richard88@hotmail.com,(376)274-2086x00219,Nicoleburgh,RI,50639,2022-06-18,21,12218.61,No,41,2022,6,Medium Value
D03308,Jennifer,Landry,johnsonkatelyn@yahoo.com,241-644-7968,Campbellberg,MS,12239,2023-07-17,16,583.79,Yes,35,2023,7,Low Value
D03309,Kimberly,Smith,shellymason@yahoo.com,-4353,Velasquezland,NV,70278,2025-01-01,13,17179.45,Yes,93,2025,1,High Value
D03310,Tony,Turner,stacymoon@yahoo.com,-2932,Bakerville,NC,5946,2022-10-19,13,7364.2,No,93,2022,10,Medium Value
D03311,Crystal,Shah,nicole02@yahoo.com,754-880-6174x7383,Rachelstad,WY,84036,2023-04-02,17,14006.13,Yes,76,2023,4,Medium Value
D03312,Gregory,Stone,tracyfranco@coleman.org,001-669-471-8344x9985,Port Tony,LA,62550,2024-03-02,27,7536.96,No,99,2024,3,Medium Value
D03313,Cynthia,Patton,jill87@hotmail.com,(472)553-6555x6059,East Samuel,WI,76820,2024-08-14,7,4195.02,No,84,2024,8,Low Value
D03314,Adam,Hopkins,lmontgomery@hotmail.com,001-233-892-5169x13068,Williamston,ND,58818,2023-12-16,8,10191.2,Yes,81,2023,12,Medium Value
D03315,Joshua,Wallace,wgarner@yahoo.com,129.285.0341,Aaronberg,TN,18408,2024-11-15,13,5822.19,Yes,76,2024,11,Low Value
D03316,Kathleen,Ray,melissa45@johnson.com,590.706.7151,Chadview,LA,41085,2024-09-18,23,13379.33,No,50,2024,9,Medium Value
D03317,Gary,Neal,msimpson@smith.net,258-621-7008x78132,Stevenshire,ND,57576,2023-07-29,27,4986.74,No,100,2023,7,Low Value
D03318,Kathy,Mills,natalie94@yahoo.com,+1-911-118-2798x405,Roachside,MO,88310,2024-09-10,16,12719.98,No,74,2024,9,Medium Value
D03319,Tracy,Andersen,scottbriggs@spencer-mcmahon.info,+1-827-345-9986x5989,Rodriguezville,DC,67315,2024-05-16,29,3951.32,No,82,2024,5,Low Value
D03320,Kathryn,Bell,jerome33@ferguson.com,-4232,Danielville,NC,74776,2024-09-16,4,16780.95,No,30,2024,9,High Value
D03321,Christopher,Medina,richardjames@warren.com,3163073359,Lake Christopherview,NH,69113,2023-06-11,8,18853.36,No,72,2023,6,High Value
D03322,Christina,Clark,stephenbrown@yahoo.com,001-985-751-2253x7698,Alexisland,IA,41004,2024-10-13,16,2777.65,Yes,77,2024,10,Low Value
D03323,Cynthia,Garcia,aaron63@cochran.com,828-241-0420x7101,Lambland,ME,99870,2022-03-25,21,11705.7,No,95,2022,3,Medium Value
D03324,Richard,Weiss,dale26@black-booth.info,001-563-391-8075x7644,Bradleyburgh,MD,8953,2022-05-07,10,1790.38,No,70,2022,5,Low Value
D03325,Tammy,Young,jamescarter@yahoo.com,+1-322-933-0742x328,New Robertchester,CT,40483,2024-10-05,25,14962.6,No,54,2024,10,Medium Value
D03326,Patrick,Lopez,deborah46@yahoo.com,+1-310-498-8069x440,West Sarahport,AK,64792,2023-03-25,12,6624.82,No,71,2023,3,Low Value
D03327,Benjamin,Evans,jefferyvincent@berger.org,(372)136-6159x28224,East Alexander,MD,38157,2022-03-22,12,13200.06,No,85,2022,3,Medium Value
D03328,James,Wall,daniel92@gmail.com,001-638-256-9716,Stevensview,DC,58202,2022-08-09,26,12946.18,Yes,51,2022,8,Medium Value
D03329,Nathan,Bernard,brownchristopher@gmail.com,+1-917-554-1330x815,Jessicaton,AZ,24825,2022-10-20,5,23110.37,No,28,2022,10,High Value
D03330,Alexis,Guzman,zwilliams@hotmail.com,+1-113-001-0589x91144,West Alexandria,IN,53069,2022-08-15,16,13736.1,No,64,2022,8,Medium Value
D03331,Marco,Robinson,danny48@vargas-murray.org,424.941.5613,East Shannon,RI,76727,2024-02-18,1,14583.3,No,85,2024,2,Medium Value
D03332,Martha,Howard,aprilforbes@gmail.com,(466)390-7387x565,Port Richardfort,UT,5232,2023-09-23,28,10053.3,Yes,21,2023,9,Medium Value
D03333,James,Anderson,bakerjason@yahoo.com,+1-619-112-9490x40127,New Jessicaburgh,PA,70439,2022-04-08,9,23728.01,No,88,2022,4,High Value
D03334,Erica,Dean,joseph78@hotmail.com,(419)750-2887,East Jenniferland,WA,88508,2022-10-18,12,19434.1,No,27,2022,10,High Value
D03335,Courtney,Jones,andrew52@johnson-hodges.com,381.745.4985,Victorland,AZ,17219,2023-09-16,5,7149.42,No,27,2023,9,Medium Value
D03336,John,Scott,wcook@yahoo.com,(275)777-7832x18673,Mcleanland,NJ,84416,2022-12-09,22,21108.36,Yes,77,2022,12,High Value
D03337,Heather,James,smiller@frazier.com,726.568.3720,East Andrewton,NJ,24241,2022-09-13,20,10821.26,No,50,2022,9,Medium Value
D03338,Maxwell,Mckee,nnielsen@rodriguez.com,4516559151,East Denise,KS,6317,2022-04-27,22,20720.11,Yes,29,2022,4,High Value
D03339,David,Ross,gravestammy@gmail.com,827.335.0214x2172,Smithmouth,WY,14347,2022-12-26,28,20575.74,No,39,2022,12,High Value
D03340,Patrick,Miller,cmcconnell@gmail.com,998-982-3722,West Michaelmouth,UT,25246,2022-10-14,24,4737.98,No,57,2022,10,Low Value
D03341,Brianna,King,burnscarl@gmail.com,282-344-2907x122,Lake Laura,LA,58393,2023-05-31,3,17534.51,Yes,92,2023,5,High Value
D03342,Gary,Coleman,david06@yahoo.com,001-302-530-0723x2484,Joannland,MA,8068,2025-01-07,5,7280.26,No,37,2025,1,Medium Value
D03343,Madison,Neal,djohnson@harris.info,440-513-7488x705,Lake Tony,TN,21719,2022-10-18,2,7451.37,No,93,2022,10,Medium Value
D03344,Kenneth,Herrera,lindaperez@hotmail.com,480-057-2529x44930,North Jessicamouth,AR,84425,2022-06-21,14,7422.77,No,64,2022,6,Medium Value
D03345,Kelly,Jones,vlewis@hotmail.com,001-982-332-1532,Hardingshire,WI,78797,2022-09-20,2,18144.69,No,48,2022,9,High Value
D03346,Jessica,Oconnor,parrishnatalie@hotmail.com,233.201.8616x26456,Mcintoshstad,MD,63258,2023-05-23,13,5761.05,No,22,2023,5,Low Value
D03347,Caitlyn,Cowan,dlopez@smith.net,9807872113,Port Annaview,NE,59582,2024-08-22,7,42.63,No,100,2024,8,Low Value
D03348,Matthew,Terry,qlara@stevenson.biz,+1-847-040-2274x9300,South Richardmouth,FL,71398,2024-02-18,10,17886.62,Yes,30,2024,2,High Value
D03349,Pamela,Lee,julie84@yahoo.com,001-382-955-3631x5737,Port Timothybury,DE,82559,2023-07-27,13,4296.19,Yes,28,2023,7,Low Value
D03350,Wendy,Watson,piercedonna@yahoo.com,3885772603,Parkerport,IA,42982,2023-10-18,16,2629.97,No,23,2023,10,Low Value
D03351,Matthew,Sandoval,gonzalezjacob@johnson.com,360.635.9999,New Jessica,PA,57405,2024-02-23,26,5953.15,Yes,97,2024,2,Low Value
D03352,Rachel,Hoover,rodneyweber@gmail.com,6702317508,East Sharonmouth,DC,15464,2023-03-07,14,9509.92,No,4,2023,3,Medium Value
D03353,Michael,Jacobs,erik02@meza.com,053-521-6229,East Bryan,HI,8498,2023-12-18,11,11908.14,Yes,3,2023,12,Medium Value
D03354,Jacob,Barnes,chunglynn@kent.biz,(522)119-8644x71334,Austinmouth,NM,23327,2023-09-06,10,1133.36,No,61,2023,9,Low Value
D03355,Stacy,Hernandez,tanya30@yahoo.com,812-916-8606,Nicholastown,NM,56473,2022-06-11,6,24264.92,No,96,2022,6,High Value
D03356,Samantha,Riddle,joshua02@ford.com,(536)138-1848,Delgadoville,MD,44201,2023-04-08,4,17907.26,No,4,2023,4,High Value
D03357,Richard,Hamilton,clarencebray@yahoo.com,867.771.1090x933,Justinhaven,MO,58952,2025-03-08,21,8093.39,No,65,2025,3,Medium Value
D03358,Jeremy,Johnson,carterjames@meza.biz,+1-207-625-7316x9562,South Sherri,IN,20267,2024-07-25,1,7981.06,No,12,2024,7,Medium Value
D03359,Jessica,Munoz,turnernancy@johnson.com,-7101,East Albert,SC,4776,2024-07-20,7,11224.59,No,13,2024,7,Medium Value
D03360,David,Jones,jeanne38@yahoo.com,+1-100-366-7580x827,Jenningsmouth,CA,37987,2024-08-25,24,15663.6,Yes,34,2024,8,High Value
D03361,Jessica,Martinez,ngreene@hotmail.com,377.997.9315,Frenchport,NJ,69100,2024-07-22,9,3676.4,No,59,2024,7,Low Value
D03362,Brittany,Rodriguez,mariah55@fox.com,936.574.8586x85873,Port Brianside,DC,22024,2025-01-16,8,4739.47,No,93,2025,1,Low Value
D03363,Gary,Kelley,toddheath@duran.biz,+1-257-443-3872x3414,Kanechester,NC,17369,2023-06-28,5,21488.68,No,73,2023,6,High Value
D03364,Michael,Jones,brendaparrish@gmail.com,(939)911-9686,Kellyside,FL,71477,2024-05-31,19,6421.25,No,31,2024,5,Low Value
D03365,Debra,Bowman,monicadiaz@yahoo.com,(113)759-6488,South Louisburgh,MT,83697,2023-03-13,10,9517.27,Yes,71,2023,3,Medium Value
D03366,Benjamin,Cox,rogersmatthew@gmail.com,206.797.2384x281,Port Cristianport,IA,65848,2025-02-14,11,21784.37,Yes,13,2025,2,High Value
D03367,Nancy,Cook,gilesdavid@luna-phelps.org,269.549.0010x38012,Port Bianca,UT,82098,2025-02-12,25,16585.43,No,54,2025,2,High Value
D03368,Jonathan,Nelson,jose87@yahoo.com,924-463-3029,Hudsonhaven,NH,76589,2024-05-12,15,8555.96,No,2,2024,5,Medium Value
D03369,Amanda,Melton,alexis48@campbell.com,399.599.2740x339,Stevenshire,TX,3100,2024-03-24,6,17098.81,No,33,2024,3,High Value
D03370,Brandon,Perez,destinyroberts@roberts.info,(132)839-0684,New Erin,VT,94074,2022-06-15,15,511.69,No,50,2022,6,Low Value
D03371,Virginia,Smith,michael59@hotmail.com,515639351,West David,MS,93796,2023-01-07,5,18396.35,Yes,7,2023,1,High Value
D03372,Ebony,Bennett,michelle88@trevino.com,039.949.2013,Port Sarahville,AL,26587,2024-05-31,29,12185.66,Yes,18,2024,5,Medium Value
D03373,Desiree,Novak,vgonzales@west-huff.info,001-303-422-8995x18243,Anthonyview,SD,91756,2023-07-15,19,20333.29,No,51,2023,7,High Value
D03374,Andrew,Gray,nathan25@yahoo.com,(565)094-8464,Ryanville,AK,15461,2024-02-16,22,23866.85,Yes,8,2024,2,High Value
D03375,Hannah,Garcia,jaywest@doyle-burnett.com,001-556-990-3365x45315,Lake Kristine,IA,63519,2023-06-18,19,23146.2,Yes,55,2023,6,High Value
D03376,Robert,Frost,bgilbert@yahoo.com,434.797.5643x2733,Brandonside,IN,60947,2022-08-07,10,22733.44,No,76,2022,8,High Value
D03377,Omar,Thompson,morgan59@kelley-collins.biz,(999)604-3206,West Jasonhaven,MN,76574,2023-03-30,12,12814.01,No,43,2023,3,Medium Value
D03378,Amy,Chandler,sandra16@yahoo.com,121-704-3796,Port Brianna,OH,14796,2023-05-18,22,9016.35,Yes,59,2023,5,Medium Value
D03379,Thomas,Parker,ericapeterson@hopkins-freeman.com,001-508-433-7241x74909,East Robert,AL,75457,2024-03-08,4,11636.58,No,30,2024,3,Medium Value
D03380,Eric,Nicholson,brenda50@gmail.com,827.698.1716x420,New Virginiamouth,IN,79011,2023-01-07,18,17253.6,No,59,2023,1,High Value
